F1@10,F1@30,F1@50,ndcg@10,ndcg@30,ndcg@50,ndcg@all,model
0.02745952111167467,0.06093966788839775,0.07726779367934514,0.02806885474781206,0.03771949992174143,0.04573042479786266,0.3141552158576379,topk
0.16716542517186417,0.19171943438284567,0.18878269192698724,0.49961268361027544,0.44015647152065795,0.43843003107526696,0.6410924513955634,sk-linear-regression
0.2596919673654885,0.2768963299943025,0.25677192084165296,0.6193069867911055,0.5470957354933664,0.5422300760966315,0.6792933316342649,sk-lasso
0.2782354963857777,0.29742351417230756,0.2712395174557146,0.6912070398382139,0.6029657866424725,0.5912296423068653,0.7482503516146334,our-lasso
