F1@10,F1@30,F1@50,ndcg@10,ndcg@30,ndcg@50,ndcg@all,model
0.03438506469959895,0.07616763041214657,0.09681107070560628,0.02744460370578629,0.038150712068245496,0.0467936190001865,0.3353550975394616,topk
0.13096360154529216,0.15615053664466946,0.15696696748244804,0.38761151458102155,0.3423083770103876,0.3450033757300558,0.5763668571229171,sk-linear-regression
0.21420930325366822,0.22887044845859894,0.21351063026079034,0.48563287680795597,0.4329647322471435,0.4336966608898429,0.5918121136113619,sk-lasso
0.23174236993991082,0.24763055165155554,0.22870452848710654,0.5653026449240897,0.49280143293137746,0.48640365033823146,0.6710079826267739,our-lasso
