F1@30,F1@50,F1@100,ndcg@30,ndcg@50,ndcg@100,ndcg@all,model
0.0453735459567186,0.06004373564245705,0.06979789420468993,0.027719057802396363,0.03585491926365855,0.05192251480686464,0.29586113983271345,topk
0.17613039328799057,0.16325020784436306,0.1371723345249619,0.4057310732792117,0.4125380287065747,0.4379314660490948,0.6099301726500537,sk-linear-regression
0.27503518909055524,0.23551386404123184,0.16234363172744914,0.5342152982502725,0.5384734604591257,0.5473413763109319,0.6651842963501033,sk-lasso
0.29612521701629463,0.2508275426541893,0.1883582238425357,0.583485997267941,0.5824091569828211,0.6011821056946031,0.7309278412932397,our-lasso
