F1@10,F1@30,F1@50,model,percision@10,recall@10,percision@30,recall@30,percision@50,recall@50,ndcg@10,ndcg@30,ndcg@50,ndcg@all
0.0359129870969602,0.07831145107450375,0.09855191370720566,topk,,,,,,,,,,
0.4598701559275412,0.34618769279754996,0.3221755624861833,sk-linear-regression,0.4598701559275412,0.4598701559275412,0.34618769279754996,0.34618769279754996,0.3221755624861833,0.3221755624861833,0.7298944535374977,0.6219186957740546,0.6086196672560134,0.7691324783410042
0.818218298555387,0.8018057784911825,0.7973627547326129,sk-lasso,0.818218298555387,0.818218298555387,0.8018057784911825,0.8018057784911825,0.7973627547326129,0.7973627547326129,0.9495207189653413,0.9232156805360276,0.9027302815933994,0.9369738822386544
0.4695287618792856,0.3423609566169552,0.3090482159067433,sk-omp,0.4695287618792856,0.4695287618792856,0.3423609566169552,0.3423609566169552,0.3090482159067433,0.3090482159067433,0.6670260975396334,0.5497200353189239,0.5203399667595491,0.6593800093408567
0.7062800963081973,0.6981438743796645,0.6752823684991862,BPDN,0.7062800963081973,0.7062800963081973,0.6981438743796645,0.6981438743796645,0.6752823684991862,0.6752823684991862,0.9005248731199826,0.8570729664552598,0.8343497843310201,0.9063690448864489
0.7996438095238095,0.7944863799418972,0.7849903192708836,our-lasso,0.7996438095238095,0.7996438095238095,0.7944863799418972,0.7944863799418972,0.7849903192708836,0.7849903192708836,0.9531258559592254,0.9255152989920231,0.9015541538339238,0.943652518580935
