[Word Dist] Precision v1@5,[Word Dist] Precision v1@10,[Word Dist] Precision v1@15,[Word Dist] Precision v1@20,[Word Dist] Precision v1@25,[Word Dist] Precision v1@30,[Word Dist] Precision v1@35,[Word Dist] Precision v1@40,[Word Dist] Precision v1@45,[Word Dist] Precision v1@50,[Word Dist] Precision v2@5,[Word Dist] Precision v2@10,[Word Dist] Precision v2@15,[Word Dist] Precision v2@20,[Word Dist] Precision v2@25,[Word Dist] Precision v2@30,[Word Dist] Precision v2@35,[Word Dist] Precision v2@40,[Word Dist] Precision v2@45,[Word Dist] Precision v2@50,[Word Dist] ndcg@5,[Word Dist] ndcg@10,[Word Dist] ndcg@15,[Word Dist] ndcg@20,[Word Dist] ndcg@25,[Word Dist] ndcg@30,[Word Dist] ndcg@35,[Word Dist] ndcg@40,[Word Dist] ndcg@45,[Word Dist] ndcg@50,[Word Dist] ndcg@all
0.15842275007312134,0.13995887223998876,0.12871960628889662,0.12147264204951315,0.11588340095951834,0.11109025415848509,0.10762569340257686,0.10406384274139681,0.1014445282103166,0.09900929601343404,0.0336015744838272,0.046289342801314436,0.05287315546187209,0.058449571784345886,0.06325822353938619,0.06804363769299226,0.07203914068415442,0.07418633892716513,0.0760709782462775,0.07738376012303798,0.15930059253210163,0.14546527195514017,0.136788887415449,0.13116164553446832,0.12709623097158296,0.12416215893280864,0.12273823180487739,0.12179947977030225,0.1220106989497023,0.12278203541500886,0.44315769654486825
0.1594957105831399,0.13935980235941933,0.13153314972576155,0.12399857136312985,0.11783261435673983,0.11250894814090155,0.10852238252886887,0.10572246241467194,0.10247576259108572,0.09999105562915618,0.037446352629222836,0.047818312521368395,0.055501911077696364,0.06106938627976205,0.06632689294673087,0.06991833998409976,0.07330114778147236,0.07604166764622082,0.07732673990240424,0.07869277301328377,0.16168819068903065,0.1463236446320499,0.13960620738533944,0.1337743986541877,0.12930210519885812,0.12603721192082623,0.12425271508008114,0.12381727321976756,0.12368495987784198,0.12451620802858869,0.44363531930763833
0.15813662663357964,0.13852825791219273,0.1289520814791002,0.1205606242010266,0.11520743504358463,0.11100680067687588,0.1070381196399615,0.10321665019628316,0.1006497415542091,0.09793812244363097,0.03556867030972831,0.04776466473169593,0.05518002284474895,0.059683477410111305,0.06510014062179773,0.06903314682387231,0.07272123738867531,0.07478317343370086,0.07652599332542379,0.07776466103134749,0.16202641274508234,0.146427720353455,0.1383756588137201,0.131817640472891,0.1279160374607651,0.12547424061487672,0.1239134783780626,0.12299214759162055,0.1234748808770988,0.12426128507044182,0.44513343767035163
0.1609084437972998,0.1389663831166955,0.1289222771581662,0.12211641851540798,0.11670242838337698,0.11209168406643069,0.1075439437456397,0.10439690865991964,0.1009974607582256,0.09827968233580753,0.03826895655960228,0.04940093095042611,0.05676562136814574,0.06184281226519352,0.06690629198347806,0.07071113869419937,0.0732551636773885,0.07561471869633433,0.0765756673055657,0.07757152847210225,0.16506724838215395,0.14786775215117204,0.13933928408400184,0.13374468330853487,0.1298150470872038,0.12708267233786152,0.12503498487270442,0.12454752317058171,0.12445609896671618,0.1252512980748144,0.44603685977121277
0.1618383439825328,0.141496783929833,0.13197425640959595,0.12268866510670072,0.11776465999338248,0.11385312935441348,0.10955957866917353,0.10627012018737875,0.10407526986153852,0.10117310125684534,0.04105865614001076,0.05117131712498711,0.05833333700319728,0.06273694674568371,0.06755722210194931,0.07180794433974401,0.07492847224225814,0.07725545556120607,0.07964354198697811,0.08055257250438944,0.1648921812424844,0.14903173995376146,0.1410842435234606,0.13403288167881353,0.13042155283906942,0.1282051083963572,0.1264218912328006,0.1259416727261226,0.12683396263631627,0.12761810501885518,0.4476304819143893
0.18018598304541839,0.15680436630105768,0.14489151940325298,0.13611856454687568,0.12929541761527247,0.12405222473674066,0.11936184792687453,0.11460345311993693,0.1111051542564523,0.1080722420480374,0.04349070199857198,0.05523962900442243,0.0634299041903198,0.06995261225513634,0.07446709303225314,0.07860336655774854,0.0822271650792959,0.08412017289533123,0.08541170330198537,0.08634656367127988,0.18266754709344055,0.164968886104904,0.1553526549827899,0.14856414151549852,0.1438090184087917,0.14091472593116147,0.13912299368130804,0.13787051475738762,0.13809151304765832,0.13904992759611473,0.4596509449983359
0.16335837228039815,0.14544885831009677,0.13477587744657574,0.1270922766638672,0.12164162706919494,0.11635074626990143,0.11257919880197795,0.10946665061517846,0.10621920523789308,0.1033136589780386,0.03801859884478887,0.05369277636604503,0.06020505863038,0.06574123877984003,0.07048640663979391,0.0739270431097485,0.07772839077360641,0.08023292342672532,0.08125298411101742,0.08205471835358971,0.16803164181375452,0.15343512102258053,0.1446682756902578,0.13860717083251528,0.13474837007888396,0.13175735250115395,0.1304831043397408,0.1303395984830263,0.13061826375548932,0.13147666759373292,0.4537876505452676
0.16641631179645083,0.14361588273181425,0.1327014857735245,0.12500000271802297,0.11919527484879473,0.11387697295505601,0.10917382370760513,0.10492891826279174,0.10178628576671617,0.09891630568473636,0.042811159728006996,0.0540951369070476,0.06093824893843718,0.06465039491781349,0.0687589389092165,0.07182284640428079,0.07478030148270048,0.07636132124859377,0.07740820586169739,0.07855149938888815,0.17113150787327935,0.1530689957107981,0.14386149914735377,0.13749043924869897,0.13310541094244804,0.12979812905704002,0.1276492195707534,0.12635528723121714,0.1263144961498326,0.12688008563137362,0.4466567713559441
0.17389127653683717,0.14931151908802373,0.13871603053015188,0.13145118235518494,0.1251537870663686,0.11959943408746064,0.11515941547605613,0.11121244816501254,0.10733190648929244,0.10389842288048994,0.04155937153366374,0.05469420700545859,0.06280997087739312,0.06873211849784647,0.07344420322980492,0.07672866433858871,0.07975935301235818,0.08180659988599273,0.08254848562916461,0.08310800902705336,0.1766904108865834,0.15817461661642712,0.14930321320955334,0.1433603476109423,0.13886533137171053,0.13561623126204433,0.13382453963864002,0.133071100922869,0.1328509201179758,0.13325065502281352,0.45216430192853246
0.17655579701801483,0.15146638225971884,0.13942537782913625,0.13095940834974526,0.12356938061987893,0.11820160388115138,0.11386164263402443,0.10962983080118,0.10607415743076239,0.10278611967555955,0.045708155543283585,0.05829756901811313,0.06416905511474405,0.06919259759457581,0.07347281550580852,0.07655579879752045,0.07945023843211166,0.08100187888792656,0.08209545745678214,0.08250893847497236,0.1814826725314615,0.16178973768977647,0.15163467199313793,0.14472573025895547,0.13937496099732977,0.13615314633677444,0.13442734361910003,0.13343709895922903,0.13348224394567024,0.13401870803643706,0.45278197207164356
