[Recon] Precision v1@5,[Recon] Precision v1@10,[Recon] Precision v1@15,[Recon] Precision v1@20,[Recon] Precision v1@25,[Recon] Precision v1@30,[Recon] Precision v1@35,[Recon] Precision v1@40,[Recon] Precision v1@45,[Recon] Precision v1@50,[Recon] Precision v2@5,[Recon] Precision v2@10,[Recon] Precision v2@15,[Recon] Precision v2@20,[Recon] Precision v2@25,[Recon] Precision v2@30,[Recon] Precision v2@35,[Recon] Precision v2@40,[Recon] Precision v2@45,[Recon] Precision v2@50,[Recon] ndcg@5,[Recon] ndcg@10,[Recon] ndcg@15,[Recon] ndcg@20,[Recon] ndcg@25,[Recon] ndcg@30,[Recon] ndcg@35,[Recon] ndcg@40,[Recon] ndcg@45,[Recon] ndcg@50,[Recon] ndcg@all
0.9170421940062691,0.8024946487001083,0.7120350911381931,0.6393553409965254,0.5821888239598582,0.5361916132495127,0.4971873208944378,0.4643419263444745,0.4367866920299284,0.4121512768094632,0.18742847269952553,0.22507153451442719,0.25251551247461673,0.2806911708331415,0.3030078595288322,0.31679186244123486,0.3249208165468576,0.3275304055520905,0.32747775623215114,0.32407724371283864,0.4231872086617056,0.43074114588708834,0.43043094054823783,0.4289724844719719,0.4299303923809477,0.4314176798378449,0.4334560327008047,0.4366261215936473,0.44048375172676446,0.44421290647830064,0.6286413485400155
0.9192954166252726,0.816791860074956,0.732868419952147,0.6653210078186231,0.6101931123774451,0.5641541799506404,0.5255773691660345,0.49197515167391864,0.46285369237605084,0.4370260960042732,0.25851216522153353,0.290039346325551,0.3146280572777654,0.33805883794127617,0.3528969836593186,0.3633643494910948,0.3676297889758589,0.3666554964407319,0.3628974040178782,0.35667738612629313,0.5200874420450481,0.5208041758752177,0.5165067921380628,0.5114861790714346,0.508235943036018,0.5075509654350036,0.5082843736005955,0.5096515878843135,0.5118672979491975,0.5144747214255927,0.679399581426203
0.8867846878301432,0.7921584535054382,0.715152638664573,0.6552485803166173,0.6047996960484419,0.5632898527409386,0.5260704237759881,0.4942306039671018,0.46596726621681017,0.44082616749239584,0.28487125077472736,0.30983548384367654,0.32708633054735325,0.34766184439474934,0.36060442535662346,0.3697216463447129,0.3738810665617685,0.3738778681202508,0.3703783278557364,0.36456007443272503,0.5490266034787304,0.5431781388147706,0.5340872600099048,0.527392742971494,0.5230500861810512,0.5216726992007489,0.5218398816595773,0.5235331751757937,0.5258624735308307,0.5287253985844969,0.6910561248979855
0.8732474950250126,0.7773337067452624,0.7064556873407487,0.6499776574163478,0.6015629313022793,0.5613436193681071,0.5258864856329087,0.4946083775661534,0.4667362235646391,0.4422192290872975,0.2970314783727662,0.31735515536924286,0.33527064323425293,0.3543767940588775,0.36761443796587606,0.37685683958008565,0.38055897309033143,0.37987304040802394,0.37622795455445546,0.3703791015649558,0.5619055482962613,0.5517756368469271,0.542745607349494,0.5363314305252271,0.5323240091872318,0.5311514424407943,0.531420710388683,0.5326978254727539,0.5347213083838188,0.5373962439692583,0.6965542057041446
0.8752503530661947,0.7830025172540558,0.7124583091858631,0.6590754768367489,0.6115343206174384,0.5713281200423261,0.5357832730839692,0.5041756154129945,0.47598157407388153,0.4507242338851798,0.3065808348261747,0.3271816933103897,0.34114808611603764,0.3605686761278963,0.37482116342614136,0.3832856658446431,0.38575261703376607,0.3854345576957572,0.3810741645583779,0.3756151549805899,0.572484622185834,0.562652262623218,0.5521726663276362,0.5457100254271675,0.5415022543315724,0.5399373558713643,0.5396834929101969,0.5407287287865585,0.5423623787742827,0.5449918906320318,0.7018237871161858
0.8629828302645376,0.7705919307700554,0.7026764822108551,0.6485783370779308,0.6033547717614235,0.564318105770283,0.5294987867574323,0.4988979850715834,0.47067041356164496,0.4459012760880679,0.3115701064019756,0.3278075863363405,0.34200049431538887,0.3588429951616623,0.37110156383637194,0.38033204221930117,0.38314940847552387,0.38283039060273394,0.37888850214143677,0.3731974149722398,0.5726006492780513,0.5610222215304559,0.5510378683329652,0.5437150702456036,0.539136522061835,0.5375187384212478,0.5370492614134187,0.5382293031706831,0.5400439610808704,0.5423955927590955,0.7005584917866621
0.8677575074040327,0.7838698264866939,0.7188841598228324,0.6659513704254904,0.6204899685065633,0.5790087355564593,0.5432607954919594,0.5120439992442152,0.4834207721022577,0.4571977692612251,0.31224964744543315,0.33185801562321543,0.34687650760100125,0.36309907582184786,0.37777538130723354,0.386480706699928,0.3897455667221495,0.390338884402754,0.3867091999545118,0.3808905473338688,0.5761527357694929,0.5669902274025357,0.5571915933246776,0.5499461430080971,0.5459263476946835,0.5438446006038158,0.5435738445863192,0.5447399755660045,0.5467478002345613,0.5489642790202931,0.7037318540745027
0.8552396282105998,0.7720404274985514,0.7105389035310868,0.659147007270944,0.6145493395850382,0.5753755660271952,0.5410459017293135,0.5111923390447838,0.48297171927828647,0.4580686560516194,0.3215486466756706,0.3417382026690782,0.3551323517453517,0.3722594845960069,0.38257151854908006,0.38991418455291715,0.3933476503826518,0.39334541137126383,0.38884518650468325,0.38355327854852306,0.5852399509352164,0.5759087510630808,0.5662172302411861,0.5591856051923891,0.5541786036010464,0.5518369480264034,0.5515271308851856,0.5527432187432383,0.5542566283833827,0.5567099114344355,0.7086369167581649
0.8463161667017466,0.7609442160364895,0.701186256347296,0.6518419274956372,0.6104577807909429,0.573098506922374,0.5396868122237947,0.5104032593735298,0.4827630856262256,0.4581169381162128,0.3247675315632841,0.3431777587648113,0.35516215547471597,0.3713161704877927,0.3839949829895609,0.3902956797329653,0.3932812293200022,0.39299446433910484,0.38901606496311564,0.3832313915946453,0.5862229761903378,0.5746704875911254,0.5651273658347232,0.5582437044561165,0.5544805586849672,0.5523930208621619,0.5520592949676923,0.5530722564637917,0.55457942002321,0.556804805482406,0.7084780742170473
0.8386266134327574,0.7580293401628093,0.6988913068955548,0.6501341326553934,0.6079792384170156,0.5718496985445718,0.5390864655439435,0.5091626502157792,0.4819126658685218,0.45745706737297287,0.33068670089408564,0.3472997186777418,0.3590784651654984,0.3754113069675511,0.38586193463833035,0.3940987328603032,0.3960504910464962,0.3940584843762443,0.3896697772418992,0.383338686862217,0.5886983616925104,0.5777789225138308,0.5682505339767799,0.5614021128850946,0.5566843749371722,0.5551753119593527,0.5546853968258068,0.5554197871889679,0.5570445345962508,0.559274825799107,0.7102280456109108
