[Word Dist] Precision v1@5,[Word Dist] Precision v1@10,[Word Dist] Precision v1@15,[Word Dist] Precision v1@20,[Word Dist] Precision v1@25,[Word Dist] Precision v1@30,[Word Dist] Precision v1@35,[Word Dist] Precision v1@40,[Word Dist] Precision v1@45,[Word Dist] Precision v1@50,[Word Dist] Precision v2@5,[Word Dist] Precision v2@10,[Word Dist] Precision v2@15,[Word Dist] Precision v2@20,[Word Dist] Precision v2@25,[Word Dist] Precision v2@30,[Word Dist] Precision v2@35,[Word Dist] Precision v2@40,[Word Dist] Precision v2@45,[Word Dist] Precision v2@50,[Word Dist] ndcg@5,[Word Dist] ndcg@10,[Word Dist] ndcg@15,[Word Dist] ndcg@20,[Word Dist] ndcg@25,[Word Dist] ndcg@30,[Word Dist] ndcg@35,[Word Dist] ndcg@40,[Word Dist] ndcg@45,[Word Dist] ndcg@50,[Word Dist] ndcg@all
0.13718588907021562,0.11834983024329408,0.10719402028302215,0.10154116656727409,0.09723034677081284,0.09338019238127694,0.08993504970637431,0.08744531860911703,0.0852863868368267,0.08364701386150004,0.02762621976819896,0.034134395472647655,0.037164374277085424,0.04045037371499172,0.04365232189165079,0.04678141427981361,0.04928940451878689,0.051501542977386,0.05338895518377603,0.055245551872171346,0.06244325937892402,0.06405918580670673,0.06516599636236382,0.06686629538332944,0.06821921352047006,0.06954088712531092,0.07073857809662204,0.07205863491585558,0.07347088249756116,0.07505580969475428,0.33593055292989626
0.1336847415254828,0.1186094399374908,0.11021419623530054,0.10340756101601095,0.09834308340735157,0.09410188895315189,0.09140869937901243,0.08904887558235154,0.08716405652424965,0.08525774276874665,0.03048909995576652,0.038062249787196696,0.041346818465168834,0.04388805302805724,0.04669420356043132,0.04957640391618988,0.05253381079155792,0.054869120414793596,0.05682284970048065,0.05843244200626872,0.06547276544979358,0.06806101000959153,0.06994068578667875,0.07105204888752528,0.0722131582374545,0.07346534680273775,0.07509345315371138,0.07666489133441408,0.07829419630235013,0.07997009533548827,0.3402735292398581
0.1367211731538664,0.12105350189869535,0.11011475090678018,0.10409136757570385,0.09948852241340633,0.09561245480036161,0.09303725416421019,0.09079425023121698,0.08858832492206162,0.08660785714084228,0.030983936392642852,0.03784782065097852,0.040716678858694594,0.04326412877350046,0.04622202924342118,0.048871919251465445,0.05219961699778006,0.05458763722336744,0.05663670846317188,0.058400170066475666,0.06550816809173461,0.0682041892996651,0.06960893040538962,0.0709117902026042,0.07218203039778952,0.07330862092569138,0.0748366759016007,0.0763613239712949,0.07805606025221426,0.07958093493625444,0.3411951894501606
0.14039156923836768,0.1252675009202116,0.11615988407636674,0.10973286222852446,0.10475042694137654,0.10082210326589734,0.09738013616373535,0.09445675772818353,0.09198699926511864,0.08997475348810526,0.032491394852427524,0.040374355429940556,0.043482982377215526,0.046543675604662674,0.04991250506340945,0.05331708112548838,0.056357063151088106,0.05886815210384366,0.06089325845498021,0.06260556310235736,0.06854172147451396,0.0718071012695203,0.07371139947305756,0.07515632419521551,0.07639652068394905,0.0778985816292888,0.07932121136422925,0.08088590385530163,0.08252693726176238,0.08435253991317421,0.3463845469455095
0.1543459582323667,0.13469808073570108,0.12459075072597514,0.11729668918195567,0.1102882922433073,0.1058139758835356,0.10169064389500068,0.0988643879484443,0.0962684105908604,0.09379360000258263,0.034748996749020176,0.04290591031328972,0.046232552318905905,0.0495230933289058,0.05304101919482836,0.056496704394789654,0.05928633125136621,0.06185707244733525,0.06372155580291342,0.06542885617678423,0.07513015742594835,0.07762846320854715,0.0792216834645853,0.0807823716805488,0.08183191418679825,0.08312507182449462,0.08441430802830525,0.08605423486966274,0.08763563402779337,0.08927447622940073,0.35056312348879554
0.1463611614561789,0.12703887192715158,0.11671448385474399,0.11008139911288854,0.10426792557865842,0.10009132296795895,0.09670478183769729,0.09363489863807384,0.09095079056187669,0.0887213107551129,0.03515920904585242,0.043079461598618154,0.046592563602323174,0.04961453050233924,0.052576876736747775,0.05554504070443818,0.05820301841630275,0.06027664329452687,0.06174603471349726,0.0628975883074964,0.07401972273589079,0.0762741897630276,0.07799350349120347,0.07964870194373924,0.08086691131549222,0.08223169130431857,0.0837540587766189,0.08520369568323514,0.08673738078462688,0.08830528132771358,0.3479946391102369
0.14375789127218025,0.12484079425298511,0.11459170660827944,0.10820281327655619,0.10261847047061498,0.09839357958911003,0.09499119246849813,0.09242362488644669,0.08998581988611956,0.08789787457521729,0.0347518653315516,0.041807229858270095,0.04502103939370321,0.04833727858627212,0.05128255685897169,0.054203722802296975,0.05666011223720191,0.059040089956967225,0.06059651607695627,0.061783560707190564,0.07259125821132104,0.07451583424554224,0.07613003444208695,0.07783673046134322,0.0791451972260071,0.08058145381317902,0.08196090234895581,0.0836637194609837,0.08527175613106733,0.08688781533563404,0.3471913011472114
0.15840218328388342,0.13866609526019089,0.1263554289635662,0.1175344254270119,0.11176505647663816,0.10639080709798611,0.10264097575399633,0.09954873269196221,0.09680356724562826,0.09417770803295294,0.037725187232156836,0.04503083858629384,0.048673267629343805,0.051778543748525765,0.055259607837290184,0.05844114922474358,0.06108884763440659,0.0633806666381747,0.0651732358068433,0.0665448917149728,0.07889893454685487,0.08110104185623628,0.0826293726494975,0.08395056509238102,0.08541551421327506,0.08665176510503082,0.08796215989016215,0.08945484946060303,0.09108201068426881,0.09271473290074918,0.3538773171154849
0.1532372374042689,0.1321299507470221,0.12124116191073046,0.11324369112949774,0.10668530908257744,0.10204389541956521,0.09810487167483353,0.09441032166402023,0.0915659496916551,0.08917799483016518,0.03909495209701193,0.04594664471047624,0.04966580926435847,0.052434381560812,0.0551927688558828,0.05813611923955804,0.060586839417402796,0.06232214672571103,0.06359501796647932,0.06462177064866084,0.07965587672621986,0.08118030052991157,0.08287642081708947,0.08405263215726604,0.0850555916603738,0.08652102495199021,0.08777524839939226,0.08905461137207055,0.09065057101327663,0.09228764884750937,0.3514461531183601
0.1516408518809511,0.13293244676238083,0.12120052342416908,0.11404797970838268,0.10729173470525753,0.10225354350474944,0.09864294248121741,0.09524222064231123,0.09247817037540541,0.0899477883589914,0.0373106720182474,0.04472604800871671,0.04832951162770237,0.05181404283004148,0.054847961264420396,0.05761020610721304,0.06037538152079061,0.06211614417050053,0.06346784287137132,0.064436601391527,0.07729863064209715,0.07985699020178665,0.08138330633753652,0.08286739488912942,0.08389298996139516,0.0850891089339367,0.0867101806897202,0.0881614037076085,0.0897499732544931,0.09136324111699237,0.35124395538935765
