F1@30,F1@50,F1@100,ndcg@30,ndcg@50,ndcg@100,ndcg@all,model
0.028920447118507987,0.03391855816054175,0.03963791836155205,0.023692136024768096,0.029118290358231595,0.041533022568414894,0.25930984692833703,topk
0.21256623235875355,0.1859588549773971,0.1425412593500369,0.5446301422478393,0.554113533687033,0.5754069835110913,0.6996179162992046,sk-linear-regression
0.3710325553034056,0.2968053936699307,0.19215479593507917,0.7309798956426975,0.7332658134877832,0.7395749438229197,0.8128647686118455,sk-lasso
0.39831943154783744,0.31586395566737674,0.2171792254721179,0.7674833860820532,0.7666460023312877,0.7801099664581936,0.8549922847718019,our-lasso
