F1@30,F1@50,F1@100,ndcg@30,ndcg@50,ndcg@100,ndcg@all,model
0.11510558700472151,0.17396265247103748,0.28718861537170676,0.056259170857420056,0.06643818874005138,0.08488741036971408,0.3592131458167242,topk
0.054333828106331986,0.07242535710502498,0.10664230225876324,0.6402931884996359,0.6241547488858398,0.6096553719515021,0.7554925625034802,sk-linear-regression
0.08331547051884339,0.11143605479202848,0.1328604513698904,0.6552011216282229,0.6406071932254064,0.6148142387543708,0.7483694802412365,sk-lasso
0.07537198077378335,0.101379492007025,0.14582375030823921,0.7293454791268452,0.7083467221866993,0.6876100438154155,0.8089944022034847,our-lasso
