F1@10,F1@30,F1@50,ndcg@10,ndcg@30,ndcg@50,ndcg@all,model
0.03438506469959895,0.07616763041214657,0.09681107070560628,0.02744460370578629,0.038150712068245496,0.0467936190001865,0.3353550975394616,topk
0.1403357135100416,0.1659072756536139,0.16558754722656016,0.49098517255147306,0.47195554502133374,0.48803012626404924,0.6517476846327747,sk-linear-regression
0.3343274214583799,0.35610839591434124,0.318228297362424,0.8231419083515635,0.7694640719158697,0.7722975231417729,0.8389580113646878,sk-lasso
0.36463568414964465,0.3894530458907983,0.3455617026865695,0.884625439616981,0.8180375772770581,0.818124317968247,0.8919063280246803,our-lasso
