F1@10,F1@30,F1@50,model,percision@10,recall@10,percision@30,recall@30,percision@50,recall@50,ndcg@10,ndcg@30,ndcg@50,ndcg@all
0.025380744863944225,0.054446838975414566,0.07410663278596849,topk,,,,,,,,,,
0.13021048478430217,0.11769181051521709,0.11618873232311579,sk-linear-regression,0.13021048478430217,0.13021048478430217,0.11769181051521709,0.11769181051521709,0.11618873232311579,0.11618873232311579,0.2578494136008813,0.23183198596069768,0.2328382946063534,0.4796788685374923
0.21383661511969343,0.16126949062666,0.15253633175791026,sk-lasso,0.21383661511969343,0.21383661511969343,0.16126949062666,0.16126949062666,0.15253633175791026,0.15253633175791026,0.3938315200286327,0.32808781760680766,0.31615737068828925,0.5122522945057906
0.046085497363550776,0.030980731256815133,0.028923433857811248,sk-omp,0.046085497363550776,0.046085497363550776,0.030980731256815133,0.030980731256815133,0.028923433857811248,0.028923433857811248,0.10137710799881641,0.08006733868720253,0.07620694309343594,0.31847538012521764
0.1386311939824072,0.11201722886465083,0.10855782896221246,BPDN,0.1386311939824072,0.1386311939824072,0.11201722886465083,0.11201722886465083,0.10855782896221246,0.10855782896221246,0.2736479829223326,0.23232773325316344,0.22747133758325025,0.4599739298677712
0.39040094272844267,0.300523322371596,0.2820474436255645,our-lasso,0.39040094272844267,0.39040094272844267,0.300523322371596,0.300523322371596,0.2820474436255645,0.2820474436255645,0.630680636421386,0.5405150560431462,0.5232112957677214,0.6978021618300844
