F1@30,F1@50,F1@100,ndcg@30,ndcg@50,ndcg@100,ndcg@all,model
0.07616763041214657,0.09681107070560628,0.12200446283510115,0.038150712068245496,0.0467936190001865,0.06992349928747849,0.3353550975394616,topk
0.15615053664466946,0.15696696748244804,0.1457371284250677,0.3423083770103876,0.3450033757300558,0.367114732534375,0.5763668571229171,sk-linear-regression
0.22887044845859894,0.21351063026079034,0.1595564174497493,0.4329647322471435,0.4336966608898429,0.4400463272454898,0.5918121136113619,sk-lasso
0.24772865963254365,0.2287722895074861,0.19015241099510496,0.4929399148520974,0.4865116478776911,0.5034824692165318,0.6707954131338774,our-lasso
