F1@10,F1@30,F1@50,ndcg@10,ndcg@30,ndcg@50,ndcg@all,model
0.0320992021221858,0.08165500808498552,0.12359860894976543,0.05690879014701475,0.0755996532224594,0.0857888933757615,0.3600108261875557,topk
0.0350322480522332,0.06300018557889349,0.08295478307069787,0.6962830903687632,0.6440005144900796,0.6284849306211483,0.7569660179011163,sk-linear-regression
0.04679543483278747,0.08997408259714557,0.11741291936300875,0.7246103083989959,0.6731724765516715,0.6573936630300512,0.7597705863686014,sk-lasso
0.048565711822548666,0.08846145404921504,0.11415175582611833,0.8072434147979215,0.7398209560396408,0.7177192815827166,0.815454385523031,our-lasso
