F1@10,F1@30,F1@50,model,percision@10,recall@10,percision@30,recall@30,percision@50,recall@50,ndcg@10,ndcg@30,ndcg@50,ndcg@all
0.0281674685514808,0.06016866150597879,0.07745107590499416,topk,,,,,,,,,,
0.13522144132083838,0.09550192779663602,0.08920294906105818,KNN,0.13522144132083838,0.13522144132083838,0.09550192779663602,0.09550192779663602,0.08920294906105818,0.08920294906105818,0.26615665085949436,0.24497150961863823,0.24892737449582783,0.4651614480902321
0.4354907726142659,0.4231985011240995,0.4226669769474665,sk-linear-regression,0.4354907726142659,0.4354907726142659,0.4231985011240995,0.4231985011240995,0.4226669769474665,0.4226669769474665,0.6780280163218324,0.6189974619141488,0.6168571475057483,0.7514435156198835
0.8389558232931716,0.822443864126457,0.8320678543746998,sk-lasso,0.8389558232931716,0.8389558232931716,0.822443864126457,0.822443864126457,0.8320678543746998,0.8320678543746998,0.9539440909171635,0.930007475705212,0.9151558080542935,0.9469341057537105
0.4132601835915086,0.3308554136333718,0.314169659405206,sk-omp,0.4132601835915086,0.4132601835915086,0.3308554136333718,0.3308554136333718,0.314169659405206,0.314169659405206,0.6504559963769558,0.5450871950937409,0.5231194217767162,0.6655124084541285
0.6952954675846238,0.7258850475006007,0.7302710939894075,BPDN,0.6952954675846238,0.6952954675846238,0.7258850475006007,0.7258850475006007,0.7302710939894075,0.7302710939894075,0.8940962262448642,0.8596417595186513,0.8436816927136271,0.9050974771787472
0.8669333333333334,0.8544055555555555,0.8595440890646951,our-lasso,0.8669333333333334,0.8669333333333334,0.8544055555555555,0.8544055555555555,0.8595440890646951,0.8595440890646951,0.9693198951071649,0.9517824472498454,0.9384153098684227,0.9636050754481165
