[Word Dist] Precision v1@5,[Word Dist] Precision v1@10,[Word Dist] Precision v1@15,[Word Dist] Precision v1@20,[Word Dist] Precision v1@25,[Word Dist] Precision v1@30,[Word Dist] Precision v1@35,[Word Dist] Precision v1@40,[Word Dist] Precision v1@45,[Word Dist] Precision v1@50,[Word Dist] Precision v2@5,[Word Dist] Precision v2@10,[Word Dist] Precision v2@15,[Word Dist] Precision v2@20,[Word Dist] Precision v2@25,[Word Dist] Precision v2@30,[Word Dist] Precision v2@35,[Word Dist] Precision v2@40,[Word Dist] Precision v2@45,[Word Dist] Precision v2@50,[Word Dist] ndcg@5,[Word Dist] ndcg@10,[Word Dist] ndcg@15,[Word Dist] ndcg@20,[Word Dist] ndcg@25,[Word Dist] ndcg@30,[Word Dist] ndcg@35,[Word Dist] ndcg@40,[Word Dist] ndcg@45,[Word Dist] ndcg@50,[Word Dist] ndcg@all
0.13880092058035828,0.12461417319378118,0.11468971791242774,0.10756454562284244,0.1024503695991743,0.09857215112309242,0.09528809461723405,0.09283061002392366,0.09084544891552444,0.08869621062109474,0.02784136603402035,0.03492111378956887,0.03828409140554486,0.041299484472196044,0.04476563218121839,0.04820616096065808,0.05124149879636227,0.05383839048509343,0.056279406131032,0.0584473587963698,0.062239340519317767,0.06503324063491596,0.06646313277039542,0.06782400041254374,0.06924596331410893,0.0707103845562382,0.07207740115710308,0.07370426375643317,0.07532729217125401,0.07704380945512534,0.3395439753639103
0.14444922857473824,0.12567269338516074,0.11500765617917615,0.10811603769159871,0.1044116429599858,0.10048599698919027,0.09734038522598461,0.09459534756800804,0.09213011110403452,0.08990117338150996,0.03357142932302673,0.04001434393012303,0.043637887810368134,0.046391638941588376,0.049700801416256955,0.05271658344312912,0.055615115747266096,0.05787256284714668,0.059867568442312655,0.06157070927950273,0.07132872515285897,0.07291520210127259,0.07470456249498972,0.0758083985377866,0.0771411405732012,0.07859717121928059,0.0801022596618805,0.08166760737124491,0.08324280763990703,0.08484970076769437,0.34623752080429854
0.14032415607415152,0.1216279429971864,0.11222461917519365,0.1058781579707504,0.10176448295415473,0.09790328533585839,0.09453057445162545,0.09177477931581347,0.08944317320499588,0.08738367511809077,0.03362736735082586,0.039814257924565194,0.04278782095276012,0.045963139139378696,0.04936603374824108,0.05227983660559954,0.05491476331271629,0.057081362242183666,0.058896382020308724,0.06074340015701091,0.07060899805893124,0.07269383018929351,0.07420600654169429,0.07544926344617406,0.07691319564456783,0.07827363720423383,0.07969595302736288,0.08115326866135643,0.08281830955367285,0.08463615606091725,0.34561576844287617
0.138278832492417,0.12057731160332999,0.11354418321097472,0.10718409556786493,0.10242397804614702,0.09846792495112205,0.09547373502100089,0.09277951262134693,0.09025531028447073,0.08854187882654432,0.03421399966459369,0.03980995499306132,0.043144007360085,0.04635613957634789,0.04935828842889524,0.0523362527048398,0.055105321458741224,0.05720668480364468,0.05897893436996846,0.06089185105825866,0.06965755246076316,0.07189993908237698,0.07403520841901663,0.07566511943750404,0.0770922286785408,0.07843539850840829,0.07985465485993741,0.0814717558954751,0.08294719725962657,0.08481858700847257,0.3457324808005006
0.14887263641248677,0.12852911878114312,0.11641184441911989,0.10908419631177915,0.10462736274899591,0.10095286446266043,0.09723670545343482,0.0947534799697631,0.09219832080392337,0.09000544764883753,0.03631813044654984,0.04364744789350181,0.04649837758462626,0.049096745091030396,0.052416234482368276,0.055410454508154405,0.05791185381413532,0.060169608119022416,0.06206700118922223,0.06341236150100596,0.07517577525029494,0.07779573516282229,0.07939904740660511,0.08063965144754738,0.08210172967122878,0.08348811964749675,0.08485185325774083,0.08659655476075544,0.08836236544812608,0.09016132015548967,0.3510828773761986
0.1503643173172993,0.12981354186019625,0.11824441282158772,0.11067807161459209,0.10604818927672356,0.10139845646340753,0.09786821108010058,0.09519058569188578,0.09243896570883807,0.09018258457416717,0.03636689694428403,0.044122204109994304,0.047476097993494976,0.05019614261794649,0.053673262574843,0.056490488929061694,0.05899475688810449,0.061327453774821634,0.0629812934165003,0.06430177640317332,0.07541838133140193,0.0781965530962361,0.0798903044326016,0.08119532756872873,0.08292989482022758,0.08421461962535336,0.08550741900200996,0.08722846484109888,0.08892539261861122,0.0907533474542239,0.3519942219819547
0.15266064552208744,0.13141279638121336,0.12051587989121008,0.1127689350749047,0.10766436831573611,0.10298838783151722,0.0987908810877246,0.09582544670868248,0.09321158025381693,0.0910147704607238,0.037114171785736866,0.04414156721119421,0.047969022243189115,0.05106533364121916,0.05435169064848589,0.05715648627642818,0.05941377994692572,0.06147769769323467,0.06297380301985961,0.06437937235507775,0.07646719777793103,0.07900826843445816,0.08128353936370084,0.08252467806555215,0.08388296858745782,0.08530897046992372,0.08651477885200111,0.08827609359166504,0.09003560266196214,0.09184930574552841,0.3522663636072162
0.14715146593166045,0.12504590021866324,0.11401081166956285,0.10694420746433038,0.10135685261371008,0.09830584787088807,0.09514753256640726,0.09233935926872563,0.08999729414892074,0.0880073121461934,0.03668531351971237,0.04331110243841031,0.045857719677098084,0.049207903926057193,0.052526389271110654,0.05564592025449528,0.05828620831797896,0.06051115285470543,0.06217409611684423,0.06341637765889324,0.07452158689684846,0.0764174534051187,0.0779511503355895,0.07935385792171534,0.08070164700255131,0.0823369171092104,0.08383671177804419,0.08556288969983537,0.0873498985457287,0.0891865504017539,0.3508482667234391
0.15433448378362158,0.13211202184491744,0.11956254239298288,0.1123741417129407,0.10747934240854237,0.10367494332964777,0.10012991080403635,0.0970819008804332,0.09421129325298967,0.09196413944117891,0.037185887217829436,0.04368402275678392,0.04659543240686523,0.04993366422099598,0.05318531072450074,0.05627462553684303,0.059535081556031606,0.06182748952595174,0.06322050395801586,0.06449583826166627,0.07583837722638131,0.07797759821840439,0.07939930271562477,0.0809426595282175,0.08222558082156717,0.08369342091360263,0.08542145344327731,0.08708227967455495,0.08866850810571095,0.09043354769966688,0.3509941903326064
0.15309524097882224,0.1292512931519552,0.1174541091011026,0.10967728282724108,0.10479173464011304,0.10024001311170973,0.09590095425226602,0.09257082076560508,0.08974963703582291,0.08757831049816948,0.036944923338940346,0.04396801583930568,0.04684117729831711,0.0498863318919007,0.05330952166831329,0.05638435030301549,0.058823049762534704,0.060597928551870454,0.061849942443677565,0.06296528777726342,0.0761876261341041,0.07811579333294484,0.07953693073967442,0.0807961837393384,0.08219419464648488,0.08363495640802916,0.08478535168039614,0.08622952933437648,0.08767200450183706,0.08946627997849362,0.34908343002636133
