[Recon] Precision v1@5,[Recon] Precision v1@10,[Recon] Precision v1@15,[Recon] Precision v1@20,[Recon] Precision v1@25,[Recon] Precision v1@30,[Recon] Precision v1@35,[Recon] Precision v1@40,[Recon] Precision v1@45,[Recon] Precision v1@50,[Recon] Precision v2@5,[Recon] Precision v2@10,[Recon] Precision v2@15,[Recon] Precision v2@20,[Recon] Precision v2@25,[Recon] Precision v2@30,[Recon] Precision v2@35,[Recon] Precision v2@40,[Recon] Precision v2@45,[Recon] Precision v2@50,[Recon] ndcg@5,[Recon] ndcg@10,[Recon] ndcg@15,[Recon] ndcg@20,[Recon] ndcg@25,[Recon] ndcg@30,[Recon] ndcg@35,[Recon] ndcg@40,[Recon] ndcg@45,[Recon] ndcg@50,[Recon] ndcg@all
0.8935436958049631,0.7885547537185158,0.671619820794301,0.5705703852316326,0.48695837441348633,0.4218173952282223,0.3709147023855393,0.33032674495146364,0.29826567624403344,0.27158530025302613,0.45112738773912564,0.5547216462290936,0.611705826790263,0.5522387970441555,0.4835030058687202,0.42160819053151116,0.3708773443639029,0.33032674495146364,0.29826567624403344,0.27158530025302613,0.7610809895284006,0.7440701588427172,0.7418434505183328,0.7646786176509937,0.7793647776587738,0.7903570844538541,0.7982240788108634,0.8035810709498418,0.80846886380447,0.8121220282430928,0.8479573938637099
0.9252963677111031,0.8207607057304063,0.7038238365281078,0.5929524167811022,0.5029242032492011,0.43280743642332165,0.37902637605387796,0.33705472060826036,0.3035429375066917,0.27585598845112774,0.5102510538310685,0.5986779468079492,0.6457946268085656,0.5752745936605222,0.4994955661406577,0.43259823122782687,0.37898154637803594,0.33705472060826036,0.3035429375066917,0.27585598845112774,0.815362850991253,0.7899885821043198,0.785000514036442,0.8050144646457049,0.8178173418324363,0.8267725840772047,0.8334793575638009,0.838670739319534,0.8428790631653374,0.8459974874013637,0.8765458661642035
0.9239423427122906,0.821472584453088,0.7077135027203101,0.5933141665977414,0.5030474034313378,0.4331996989549453,0.3792530154832736,0.3368331674003202,0.3030250889237456,0.27524755140727536,0.5283879668892179,0.6165359187325673,0.6560379249281464,0.5769308009905795,0.4998779470202314,0.4329992111257928,0.3792231291158429,0.3368331674003202,0.3030250889237456,0.27524755140727536,0.8254137493077681,0.7996658817494764,0.7944208423462872,0.8112317223927965,0.8231957061021398,0.8320287191718193,0.8386254258235628,0.8433675471708865,0.8471707891220827,0.8500722913562503,0.8808340956476443
0.9408821401236945,0.8396211196687929,0.7215481500246534,0.6049671789093496,0.511211048983131,0.43970926835447177,0.3841527296409447,0.34062718696674044,0.306300052913163,0.2781584063334445,0.5422071224725397,0.6377731372122984,0.6688342952329245,0.5886085093270784,0.5082136058408346,0.439543647621466,0.38411537174400423,0.34062718696674044,0.306300052913163,0.2781584063334445,0.8389726014316831,0.8150442117926466,0.8087957217104764,0.8256388319087328,0.8369407209891155,0.845521430091379,0.8514118049932823,0.8554325550171122,0.858974029828315,0.8616756914051008,0.8896713196981901
0.9392084978115609,0.8413528730180971,0.7251995562509512,0.6075836976202961,0.5135924976989316,0.441291865943366,0.3855449391458823,0.341708078793402,0.30682500274111535,0.27861923827287044,0.551447012060357,0.6441800389828543,0.6734697377332584,0.5912482697345223,0.510454423756779,0.4411088115999389,0.3855150527784515,0.341708078793402,0.30682500274111535,0.27861923827287044,0.8423146897280066,0.8183282157367243,0.811840203267261,0.8285923834625148,0.8398046004722308,0.8479026421343432,0.8537400130447483,0.8577536795927391,0.8608988453653567,0.8636642604692212,0.891117096695441
0.9406090124381636,0.842625536679224,0.7234871754087664,0.6060102936114228,0.5123535392174661,0.4398671389873058,0.38420420174319375,0.34088142883328715,0.30631103064225806,0.2779538504872861,0.5611111221203744,0.6544979157308155,0.6755036769052929,0.5902806926970702,0.509529271260465,0.4397102354959464,0.3841817869052727,0.34088142883328715,0.30631103064225806,0.2779538504872861,0.848303318771857,0.8244729179218723,0.8159714912270901,0.8312309845720873,0.8419811097149071,0.8498588082181858,0.8554727487484282,0.859667358538097,0.8630243387681171,0.8654580495347538,0.8933342001926949
0.9420327678883924,0.8399988505132029,0.7248644377397194,0.6064505005980136,0.5125778536916278,0.44020032034758244,0.38432872881450414,0.3407855425419668,0.3059713940241347,0.27786668056474073,0.5604312096928952,0.6523448468252206,0.677762313866715,0.5918584510871058,0.5097640453522175,0.44004341648213535,0.3842988423223775,0.3407855425419668,0.3059713940241347,0.27786668056474073,0.847382751468834,0.8220225789556942,0.81448636319348,0.8298644630480012,0.8404503200343463,0.8482616788173819,0.8538466719403925,0.8579621357399051,0.8611270513494643,0.8639218946879877,0.8919998669225302
0.942410501974896,0.8437151435030056,0.7278572358346883,0.6080471411908521,0.5138970076040243,0.44042598827114665,0.38461264918040033,0.3410165397193143,0.3060953676949984,0.27765631482441555,0.5656032191909008,0.6511157681253664,0.6768886890870258,0.5919383552283921,0.5107380118080762,0.4402516506705823,0.3845827626882737,0.3410165397193143,0.3060953676949984,0.27765631482441555,0.8488834278354086,0.822881695116913,0.8152730906358823,0.8301383092313631,0.8409687273173153,0.848394172460963,0.8541906934901761,0.8583919877287733,0.8613882147118637,0.8638872389514077,0.8924322893928783
0.9414342113119788,0.8459234195274289,0.7272334919315003,0.6091164096129988,0.5136645558488918,0.4406661872584451,0.3846832140968435,0.3409504365472115,0.30595977086901166,0.27759180775995534,0.5592515202995124,0.6521356415050299,0.6779792660449838,0.5933490360631105,0.5105857566061379,0.4405005667748312,0.38465332760471677,0.3409504365472115,0.30595977086901166,0.27759180775995534,0.8465672347336135,0.8235546457717609,0.8146398917900468,0.8301791087354078,0.8403318958302423,0.8480628322357912,0.8537094408498149,0.8577495224805057,0.860702554052345,0.8631836537536717,0.8920198751293964
0.9384646590284723,0.8415969443121715,0.7267647183589856,0.6078611789388138,0.5135471693641471,0.4407727254484488,0.3848890980167868,0.3410717460899672,0.3065673702680915,0.27800150265504125,0.5636680748422774,0.6566626105348435,0.678763788614313,0.5923015580017696,0.510545077433646,0.44059838822197217,0.38486668317886574,0.3410717460899672,0.3065673702680915,0.27800150265504125,0.8477067326402066,0.823214244393624,0.8156066407219635,0.830366501000137,0.8408463968891479,0.8486222991384722,0.8543156993937792,0.8581893648562571,0.8616880627356812,0.8639860741762936,0.8921787656500748
0.940777537712991,0.841315102377696,0.7266388081606462,0.6078989543176595,0.5146141152002821,0.4413160781481276,0.3850219268429728,0.3410768318126391,0.3062638932192176,0.2779480387226807,0.5645455714299589,0.6584902440653685,0.6804974779923092,0.593276394959773,0.5117084900205604,0.4411591741579846,0.38499204035084617,0.3410768318126391,0.3062638932192176,0.2779480387226807,0.8483159150538584,0.8235180831853316,0.815894761095486,0.8306222804919446,0.8415517038880033,0.8489490832245,0.8542703861471999,0.8581523441370561,0.8613517189624419,0.8639174532690806,0.8922348114735911
