[Recon] Precision v1@5,[Recon] Precision v1@10,[Recon] Precision v1@15,[Recon] Precision v1@20,[Recon] Precision v1@25,[Recon] Precision v1@30,[Recon] Precision v1@35,[Recon] Precision v1@40,[Recon] Precision v1@45,[Recon] Precision v1@50,[Recon] Precision v2@5,[Recon] Precision v2@10,[Recon] Precision v2@15,[Recon] Precision v2@20,[Recon] Precision v2@25,[Recon] Precision v2@30,[Recon] Precision v2@35,[Recon] Precision v2@40,[Recon] Precision v2@45,[Recon] Precision v2@50,[Recon] ndcg@5,[Recon] ndcg@10,[Recon] ndcg@15,[Recon] ndcg@20,[Recon] ndcg@25,[Recon] ndcg@30,[Recon] ndcg@35,[Recon] ndcg@40,[Recon] ndcg@45,[Recon] ndcg@50,[Recon] ndcg@all
0.8557403417615932,0.7646012280631986,0.6855389005124825,0.621942072211417,0.5679899704814468,0.5247913971223545,0.4870503925970184,0.4553558727958172,0.4285010444759811,0.4048408328719405,0.32069027887521384,0.33375358146659295,0.34109443944155404,0.3504962502886809,0.354907000269501,0.35566585079283164,0.3533338546241302,0.34756796055597294,0.3406990249781138,0.33245170819912856,0.573142360975814,0.565742645780416,0.5535243206013938,0.5450078544442746,0.5396452200770889,0.5373779003200613,0.5368338512504561,0.538156478318022,0.5404769210344732,0.5432383650873863,0.7093340769857808
0.8907904110752973,0.809254305301306,0.735664081419998,0.6712580581591364,0.6162267369517953,0.5697723271509096,0.5300429307340041,0.49615523244689974,0.4662633233827583,0.4399499179467623,0.41008584425173095,0.4064109490408918,0.4073676880081324,0.41372497207105413,0.41548282061523634,0.4135074129432056,0.40774066215420995,0.39914834448196346,0.38861469892473177,0.3773444097952781,0.6781221295630983,0.6607640485395178,0.642992453002111,0.6295462770011804,0.6206373180954241,0.6158247987855657,0.6133859499073847,0.612888265576997,0.6137237177897932,0.6153440360347601,0.7617828050396473
0.8946530719171778,0.8164252620909859,0.7437530193206067,0.6807135315412104,0.6274964077789896,0.5807552764855741,0.5405962749867992,0.5055257585938908,0.4743939884998256,0.44777180324808213,0.4278612370910563,0.4211015781875332,0.42132214543133845,0.427351581692184,0.43095849870100555,0.43024561090530755,0.4243792280107097,0.41494099392911393,0.40322088299902725,0.391663078586431,0.7016640451333042,0.6809245539837129,0.6620807448170216,0.6480787365733298,0.6394598015899822,0.6340775356783888,0.6313513906216929,0.6306206215604692,0.6307668890564226,0.6321758090682296,0.773165246703594
0.90211014993201,0.8231312709304908,0.7516810118896255,0.6896146402850172,0.6349248763317714,0.5873837935310576,0.5462216591630371,0.5111275128540563,0.4803628316508854,0.45280399266230703,0.4429721085298726,0.43023963278966915,0.4327968729923723,0.43973087292372415,0.4423640761764264,0.44054902175465366,0.43417127743811057,0.4255655482091617,0.4141074676114602,0.401632678866898,0.718101507348564,0.6953536456234977,0.6770166918443508,0.6633666275396879,0.6537485703378276,0.6478250505074923,0.6446907307968631,0.643447438278935,0.64371631764547,0.6446588663584173,0.7812375413501723
0.8984084344217194,0.8165146741744275,0.746721545769933,0.6853585614155291,0.6314627876097553,0.5844659343553715,0.5431943718711706,0.5074705038971143,0.47732277655806155,0.4492936205966278,0.4472639546629697,0.43688305176378833,0.43949096141455,0.44481849747154334,0.44765020056343896,0.4457290427111761,0.43776569780873636,0.428133947910669,0.41621960859441964,0.40248389535707463,0.722703920925124,0.6993074033393368,0.6805574963021176,0.6665981509143191,0.657347885324208,0.6513206720863801,0.6477236110765023,0.6463304916676533,0.646907523722096,0.6475591444662201,0.7834217783719173
0.909227462541392,0.8358816322850567,0.7678410050183406,0.7052575216784498,0.6499964049957341,0.6030937387196291,0.5620503912923673,0.526426153121588,0.4951557889260959,0.46685084380817005,0.4443669574966758,0.4310175299388656,0.4344241973412395,0.44040594553742796,0.44324748237245587,0.44211077920357045,0.43721388875159073,0.4290906743430273,0.418462893226116,0.40719955852614964,0.7228791156040241,0.6999772866396433,0.6813471138221512,0.666930491576379,0.6569109709989359,0.6509714988679844,0.6477590599796803,0.6466464364477493,0.6468699044935693,0.6479803643513136,0.783475713924277
0.9054005660212603,0.8201716890150897,0.7467275064902245,0.6850411408448935,0.6314055604996087,0.5849577106631365,0.5454373734447577,0.510886096647369,0.48064100652805214,0.45383940067925677,0.4595851280402728,0.44950823210851315,0.4547687392889686,0.4598041930167972,0.4596780965768216,0.4547657626381248,0.4451742415264441,0.43346075656076355,0.4198160179183207,0.4053558549911679,0.7355740965691759,0.71321690926736,0.6944557430918125,0.679834021519182,0.6697176045102623,0.6633222415211887,0.660073805264649,0.6587220826885731,0.6587181825494561,0.6595367638338278,0.7903098039361028
0.9051502088620428,0.826877696575525,0.7538090527313461,0.6915906762360503,0.636230312703505,0.5890856302091492,0.5492438301763821,0.5143709855529883,0.483991030076031,0.45696350484446907,0.45701002051390294,0.4461284040637282,0.4488853338961949,0.45621424184336684,0.4586122878887111,0.4548343090028722,0.44709535384382815,0.4365388129402128,0.4239449336037615,0.4104041376594822,0.7330611713966075,0.7108475519863833,0.6910441412946186,0.6769051198795629,0.6665178335275773,0.6601565418836897,0.6568021221733912,0.6554088689738589,0.6555220356826619,0.6566957997661803,0.7882631242019424
0.9054363313662648,0.8239002296852963,0.7531473938487631,0.6911659655141217,0.6370457630812354,0.5897979607142092,0.5496270312515963,0.5149164068084929,0.4838996313416395,0.45658081565292097,0.45863734511858406,0.44693312343098063,0.4519551950207084,0.45987125297472714,0.46188124425933086,0.45810684382659683,0.4499438101897424,0.4388590923194722,0.425407339574953,0.411119444815386,0.7349598991001113,0.7121182462688168,0.69329760616941,0.6790493834172195,0.6690559034183813,0.6626500282676435,0.6590847293706411,0.6576867510320803,0.6576668806853724,0.6585637845194903,0.7893047491368306
0.907474955775707,0.8311606006049291,0.7612661356066429,0.7005454309508524,0.64650570502097,0.6000119560266257,0.559935125542301,0.5247272971873631,0.4933774585120156,0.46607652370510183,0.4495171706308111,0.44403612895073297,0.451299495835161,0.46043902763481304,0.46244991209373965,0.45964773478937765,0.45129778597487913,0.44037688545914677,0.42727906138600197,0.41395564051145134,0.7301425253372847,0.7095163091057871,0.6916109945129427,0.677610131548198,0.6677912043911193,0.6615954952178595,0.6581747542123426,0.6566846352790047,0.65657258852357,0.6574549654522679,0.7880677534786928
