F1@10,F1@30,F1@50,ndcg@10,ndcg@30,ndcg@50,ndcg@all,model
0.02745952111167467,0.06093966788839775,0.07726779367934514,0.02806885474781206,0.03771949992174143,0.04573042479786266,0.3141552158576379,topk
0.16488708352083842,0.18123736148749595,0.1740859419786781,0.5355282237033046,0.47203757379345007,0.46826916030509247,0.6568518985852467,sk-linear-regression
0.2661033269626942,0.28077979006079373,0.2530269635316761,0.637080937172082,0.5717431965835197,0.5663161473087911,0.694305439068067,sk-lasso
0.28986891347340327,0.2990418780495554,0.27036332952979414,0.7166081011315737,0.6287438645348034,0.6189708040482154,0.7625892613539703,our-lasso
