F1@30,F1@50,F1@100,ndcg@30,ndcg@50,ndcg@100,ndcg@all,model
0.06365729154909347,0.09361759086910722,0.151707981565172,0.0645983672097828,0.07563302439890733,0.09269527180595286,0.3332565846897621,topk
0.0777126491375038,0.0960134086388597,0.12292045845046462,0.6565857700912819,0.6416483737726295,0.6287208559746958,0.7625287620674107,sk-linear-regression
0.10955064043539439,0.13305426176561433,0.15256846865639895,0.7234089049889373,0.7053872411736422,0.6797064798202153,0.7942963143016097,sk-lasso
0.11368888758440882,0.137689827885755,0.16945917447987574,0.7731726847103725,0.7529512948690225,0.7322938399691092,0.8388187015150171,our-lasso
