F1@10,F1@30,F1@50,model,percision@10,recall@10,percision@30,recall@30,percision@50,recall@50,ndcg@10,ndcg@30,ndcg@50,ndcg@all,epochs,total_seconds
0.027625272748163652,0.06130751296619493,0.07773419887258061,topk,,,,,,,,,,,,
0.15887564330039433,0.18016277284793522,0.17283364903067025,sk-linear-regression,0.3923541247484917,0.109717832706869,0.22716297786720374,0.179890650812522,0.17207243460764587,0.21982025028368535,0.4811008007248921,0.42979468520642405,0.427216619991785,0.6220187286449648,,45.99058747291565
0.29276479495761515,0.29701157436958275,0.2625946629201541,sk-lasso,0.635814889336016,0.21092121773121902,0.3469483568075124,0.3151867964669565,0.24853118712273664,0.3555196362872347,0.6919837943789083,0.6044437424078433,0.5940092494496446,0.7233875958468121,4000.0,578.4722442626953
0.08647289162002741,0.06187430912402472,0.04854892232166797,sk-omp,0.1929577464788729,0.06253558570236832,0.07176391683433968,0.06746331198347787,0.04498993963782664,0.06911200147517563,0.28012639404747997,0.2233315003667132,0.21267036266939704,0.42209594245508697,,12.680208683013916
0.2691794592913647,0.27739865735823716,0.24761911315637575,BPDN,0.5941649899396384,0.19324531508939904,0.3302481556002688,0.290568828080278,0.2360563380281693,0.3328925454606468,0.6489190323646417,0.5722701093216511,0.5622785148913446,0.7091033832741783,800.0,1016.767510175705
0.29968743925245267,0.30073406872823305,0.2616366467837782,our-lasso,0.6624268041237114,0.21492129692753448,0.3522920962199312,0.3179133784227084,0.2466540206185567,0.35461249255716304,0.7374423492420064,0.6380306884370922,0.6213117537039178,0.7646093323370036,4000.0,121.08481550216675
