F1@30,F1@50,F1@100,ndcg@30,ndcg@50,ndcg@100,ndcg@all,model
0.19459654646947594,0.22905474591249403,0.23885611390410125,0.07796980641952887,0.08855333728619186,0.11226521768080394,0.3883100650838179,topk
0.14474972671889932,0.1587358178021111,0.16825657877851583,0.29737758776058126,0.2952227689610506,0.31615094228148116,0.5569136466433221,sk-linear-regression
0.20918362067531887,0.21329441475629551,0.1726282829499269,0.375560144322529,0.3714574469693261,0.3727510958990995,0.5482689066431476,sk-lasso
0.21850496343684989,0.22146228029391485,0.20709954631880498,0.4440077880485085,0.43088404735433167,0.44544440307309796,0.641509346725314,our-lasso
