F1@30,F1@50,F1@100,ndcg@30,ndcg@50,ndcg@100,ndcg@all,model
0.032396900524298625,0.04023892602163289,0.045014153704118924,0.019525994430189073,0.02701129756298486,0.03837737607574761,0.2654323750205654,topk
0.18876919952532067,0.16622481139113862,0.13002537267222225,0.4608479881415157,0.4699067420686518,0.49478650833521237,0.6421278313612215,sk-linear-regression
0.3121593505611384,0.24979944637354945,0.16346726608070627,0.6227459796568522,0.626540799692254,0.6355657155586545,0.7290499118434973,sk-lasso
0.33183205164817237,0.2652828531835404,0.18528188384016933,0.6608877524938077,0.6627847690743326,0.6790634121788778,0.7815388486893462,our-lasso
