F1@30,F1@50,F1@100,ndcg@30,ndcg@50,ndcg@100,ndcg@all,model
0.21846954883964637,0.2262727616442326,0.22325065057635207,0.04223054372209373,0.05288248761681193,0.07641715078063972,0.3374410510196482,topk
0.15486649155055526,0.15714387428994825,0.15303878529657516,0.44938833957350444,0.4385289642547,0.4538129604273454,0.6449232310070044,sk-linear-regression
0.23299293403068544,0.2293152558615815,0.18079900525036632,0.511560806267049,0.5046931132503284,0.5038788883413825,0.6504442229096039,sk-lasso
0.24770969577525997,0.24149915615056697,0.21641612513515956,0.582993597212831,0.567255552754351,0.578015749574685,0.7305284354892259,our-lasso
