F1@10,F1@30,F1@50,model,percision@10,recall@10,percision@30,recall@30,percision@50,recall@50,ndcg@10,ndcg@30,ndcg@50,ndcg@all,epochs,total_seconds
0.027625272748163652,0.06130751296619493,0.07773419887258061,topk,,,,,,,,,,,,
0.15887564330039433,0.18016277284793522,0.17283364903067025,sk-linear-regression,0.3923541247484917,0.109717832706869,0.22716297786720374,0.179890650812522,0.17207243460764587,0.21982025028368535,0.4811008007248921,0.42979468520642405,0.427216619991785,0.6220187286449648,,44.73151636123657
0.21305901368679978,0.2352980507829966,0.21791801026303198,sk-lasso,0.48410462776659957,0.15108457893944,0.28316566063044935,0.24273732031766052,0.20993963782696198,0.28747689031769447,0.5709679992139454,0.5117587812738357,0.5073394105668271,0.6628579961136909,500.0,99.42374849319458
0.08647289162002741,0.06187430912402472,0.04854892232166797,sk-omp,0.1929577464788729,0.06253558570236832,0.07176391683433968,0.06746331198347787,0.04498993963782664,0.06911200147517563,0.28012639404747997,0.2233315003667132,0.21267036266939704,0.42209594245508697,,13.944823980331421
0.2323176863932647,0.2553385939498802,0.2346718202493077,BPDN,0.5269617706237423,0.16543016034586933,0.3083165660630452,0.26427819039987405,0.22639839034205272,0.3102899127029673,0.579615121707188,0.5241960470438279,0.520684559160778,0.6701842695392235,100.0,155.09279108047485
0.3061254047025617,0.3072453812744335,0.27108309597992397,our-lasso,0.6754824742268041,0.21936195012603132,0.3597958762886598,0.32483680380597174,0.2552437113402062,0.36719820899167965,0.7443280643698329,0.6437588941723262,0.629448761542026,0.7700662921814975,500.0,19.57105278968811
