F1@10,F1@30,F1@50,ndcg@10,ndcg@30,ndcg@50,ndcg@all,model
0.024340459159534616,0.06365729154909347,0.09361759086910722,0.0510043454515882,0.0645983672097828,0.07563302439890733,0.3332565846897621,topk
0.04672044943211196,0.0777126491375038,0.0960134086388597,0.7055798586294687,0.6565857700912819,0.6416483737726295,0.7625287620674107,sk-linear-regression
0.06616287979100915,0.10955064043539439,0.13305426176561433,0.7840644050443086,0.7234089049889373,0.7053872411736422,0.7942963143016097,sk-lasso
0.06974002169391416,0.11365138021853764,0.13759377443073537,0.8402952362388213,0.7730238560866213,0.7529158054940988,0.8386866985070303,our-lasso
