F1@10,F1@30,F1@50,model,percision@10,recall@10,percision@30,recall@30,percision@50,recall@50,ndcg@10,ndcg@30,ndcg@50,ndcg@all,epochs,total_seconds
0.027625272748163652,0.06130751296619493,0.07773419887258061,topk,,,,,,,,,,,,
0.15887564330039433,0.18016277284793522,0.17283364903067025,sk-linear-regression,0.3923541247484917,0.109717832706869,0.22716297786720374,0.179890650812522,0.17207243460764587,0.21982025028368535,0.4811008007248921,0.42979468520642405,0.427216619991785,0.6220187286449648,,44.57634615898132
0.2988208883014231,0.30407836785678405,0.2708640214506197,sk-lasso,0.6531187122736423,0.21474686794481254,0.3575452716297793,0.32109812648525954,0.2571428571428574,0.3650536591668227,0.7041824977604486,0.6146733471792888,0.6041979605274224,0.7331621464955899,2000.0,310.4021944999695
0.08647289162002741,0.06187430912402472,0.04854892232166797,sk-omp,0.1929577464788729,0.06253558570236832,0.07176391683433968,0.06746331198347787,0.04498993963782664,0.06911200147517563,0.28012639404747997,0.2233315003667132,0.21267036266939704,0.42209594245508697,,12.437387704849243
0.26841508841392164,0.27616313277837345,0.24637615621913755,BPDN,0.5915492957746482,0.19267008813842948,0.3293091884641186,0.288781780522286,0.23525150905432615,0.33073313668148163,0.6447019982502777,0.5694052709449035,0.55966167170938,0.7079420838257132,400.0,569.6148505210876
0.3011052607237187,0.30086010367169624,0.26322309604515326,our-lasso,0.6634206185567011,0.21597570919021147,0.35308797250859103,0.31788963479036353,0.2481167010309279,0.3564609389344445,0.7382691004294702,0.6381165356391707,0.6222811665836682,0.7649973646160382,2000.0,64.01418828964233
