F1@10,F1@30,F1@50,model,percision@10,recall@10,percision@30,recall@30,percision@50,recall@50,ndcg@10,ndcg@30,ndcg@50,ndcg@all,epochs,total_seconds
0.027625272748163652,0.06130751296619493,0.07773419887258061,topk,,,,,,,,,,,,
0.15887564330039433,0.18016277284793522,0.17283364903067025,sk-linear-regression,0.3923541247484917,0.109717832706869,0.22716297786720374,0.179890650812522,0.17207243460764587,0.21982025028368535,0.4811008007248921,0.42979468520642405,0.427216619991785,0.6220187286449648,,85.25787329673767
0.022006126383875776,0.03768626302015824,0.041292815047843365,sk-lasso,0.05553319919517115,0.01529949155403763,0.04862508383635158,0.03709914663440317,0.04156941649899374,0.05214543098335206,0.030346164951874328,0.04357739161925862,0.05047190557010197,0.29918794813469474,25.0,53.73397994041443
0.08647289162002741,0.06187430912402472,0.04854892232166797,sk-omp,0.1929577464788729,0.06253558570236832,0.07176391683433968,0.06746331198347787,0.04498993963782664,0.06911200147517563,0.28012639404747997,0.2233315003667132,0.21267036266939704,0.42209594245508697,,28.9321768283844
0.13254261869425402,0.16600536218328663,0.1707944941499092,BPDN,0.33299798792756546,0.09134831402562475,0.2152246814218648,0.16224265096903875,0.1748490945674044,0.211505812114021,0.3445719737588665,0.3213295647968302,0.32788572100325486,0.5270355447091102,5.0,27.81805109977722
0.20897937285601698,0.2264218726540656,0.21190606124130068,our-lasso,0.5034494845360824,0.1452071340354873,0.28198831615120273,0.22760816431345496,0.20949030927835052,0.2711431556128111,0.6139638083714942,0.5357750571005881,0.526873490892055,0.6919156183066912,25.0,10.204821825027466
