F1@10,F1@30,F1@50,model,percision@10,recall@10,percision@30,recall@30,percision@50,recall@50,ndcg@10,ndcg@30,ndcg@50,ndcg@all
0.027625272748163652,0.06130751296619493,0.07773419887258061,topk,,,,,,,,,,
0.09014563571907663,0.09627509395127051,0.1140989992711421,KNN,0.09014563571907663,0.09014563571907663,0.09627509395127051,0.09627509395127051,0.1140989992711421,0.1140989992711421,0.17711913672374277,0.17791886923921882,0.18979853568599328,0.4360054383402933
0.8340061855670104,0.7818204712812961,0.7464631485012552,our-lasso,0.8340061855670104,0.8340061855670104,0.7818204712812961,0.7818204712812961,0.7464631485012552,0.7464631485012552,0.9605483867332392,0.9224279387706767,0.8935070604995408,0.9420297416649743
