F1@30,F1@50,F1@100,ndcg@30,ndcg@50,ndcg@100,ndcg@all,model
0.06093966788839775,0.07726779367934514,0.09587508282850808,0.03771949992174143,0.04573042479786266,0.06327582537019717,0.3141552158576379,topk
0.18123736148749595,0.1740859419786781,0.1515745631770298,0.47203757379345007,0.46826916030509247,0.4862042941236572,0.6568518985852467,sk-linear-regression
0.28077979006079373,0.2530269635316761,0.1838886548313844,0.5717431965835197,0.5663161473087911,0.5690987449598779,0.694305439068067,sk-lasso
0.29899243496589295,0.2703446081075139,0.21746456089688465,0.6287039660952022,0.6189554304437004,0.6325837983006838,0.7628857177508344,our-lasso
